Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
465	736750226510389248	the strange familiar and forgotten — fascinating read on consciousness memory and how our sense of self arises 	1	0.0	1.0	1.0	the strange familiar and forgotten — fascinate read on consciousness memory and how our sense of self arises
466	736897915700936704	buhari one year apc legal adviser says party must stop undemocratic practices…  	0	0.0	0.0	0.0	buhari one year apc legal adviser say party must stop undemocratic practices…
467	737669495406231552	ponies choking frothing beaten overworked overloaded awareness needs to be raised and stop the suffering 	0	0.0	0.0	0.0	pony choke froth beaten overwork overloaded awareness need to be raise and stop the suffering
468	738494964062146560	might want to reevaluate that expensive private school education too apparently a bit light on english and research 	0	0.0	0.0	0.0	might want to reevaluate that expensive private school education too apparently a bit light on english and research
469	738588968401305600	my husband will die soon caring for him has left me a wreck 	0	0.0	0.0	0.0	my husband will die soon care for him have leave me a wreck
470	738831703758753792	glotimetv_  this would be such a treat 💃🏻	0	0.0	0.0	0.0	glotimetv_ this would be such a treat 💃🏻
472	739700826453741568	 surges to record levels around the world  	1	1.0	1.0	1.0	surge to record level around the world
473	741038054446600192	at a point now where i understand plant temperaments — how vulnerable they are but also how strong they can become  	0	0.0	0.0	0.0	at a point now where i understand plant temperament — how vulnerable they be but also how strong they can become
474	741149681686880256	rotiboy bakeryshop one_belpark lower ground      … 	0	0.0	0.0	0.0	rotiboy bakeryshop one_belpark low ground …
475	742004388256976898	use code noguns at  & % of  sale goes to prevent gun violence & promote  	0	0.0	0.0	0.0	use code noguns at & % of sale go to prevent gun violence & promote
476	742368248600002560	the war on science what it is and how to win it greg ladens blog thinker writer and ind   	1	0.0	0.0	1.0	the war on science what it be and how to win it greg laden blog thinker writer and ind
477	742740803462660096	 devops engineer    york  york if you are interested in joining a late sta 	0	0.0	0.0	0.0	devops engineer york york if you be interested in join a late sta
478	742969669309595648	halo wars  will have mouse support for xbox one s 	0	0.0	0.0	0.0	halo war will have mouse support for xbox one s
479	742975214720552961	topical application of antiretroviral drug combination prevents transmission of (s)hiv  	1	1.0	1.0	1.0	topical application of antiretroviral drug combination prevent transmission of ( s ) hiv
480	744204317175996416	✔tweetsheet ➡petitions-part  ✔ support the fight against dog&cat slaughter in   	0	0.0	0.0	0.0	✔tweetsheet ➡petitions-part ✔ support the fight against dog & cat slaughter in
481	745593603934785536	every sale supports artists - please read why just a card campaign matters so much to everyone - craftyfoxmarket 	0	0.0	0.0	0.0	every sale support artists - please read why just a card campaign matter so much to everyone - craftyfoxmarket
482	745717782042443776	somalia army reports killing  al-shabab militants 	0	0.0	0.0	0.0	somalia army report kill al-shabab militant
483	746095998754136064	how one state is becoming a leader in managing revenue volatility  	1	0.0	1.0	1.0	how one state be become a leader in manage revenue volatility
484	747220048134053888	rouge the bat •the second reason furries are a thing next to lola bunny •the animal version of morrigan aensland 	0	0.0	0.0	0.0	rouge the bat •the second reason furries be a thing next to lola bunny •the animal version of morrigan aensland
485	747277094246195201	 are unlikely to trade shortstop prospect amed rosario at this years deadline reports marc carig of newsday	0	0.0	0.0	0.0	be unlikely to trade shortstop prospect amed rosario at this year deadline report marc carig of newsday
486	747635543656259585	edmonton city councillors support basement suites for duplex infill homes 	0	0.0	0.0	0.0	edmonton city councillor support basement suite for duplex infill home
487	749586697478819840	this is how islam (isis muslim obamas brotherhood) treat woman hillaryclinton took $$$ from these countries 	0	0.0	0.0	0.0	this be how islam ( isi muslim obamas brotherhood ) treat woman hillaryclinton take $ $ $ from these country
488	750166814521323520	russbengtson we need an oral history on how the lakers let him get away	0	0.0	0.0	0.0	russbengtson we need an oral history on how the lakers let him get away
489	752561148617162752	asymmetrical matter   	0	0.0	0.0	0.0	asymmetrical matter
490	752633397554581504	bizarre  becomes pm on the say of  mps but not members  un-electable as pm despite widespread support of members	0	0.0	0.0	0.0	bizarre become pm on the say of mp but not member un-electable a pm despite widespread support of member
491	754105913858985984	ran out of propane halfway through grilling a horror story	0	0.0	0.0	0.0	run out of propane halfway through grill a horror story
492	755106794465361920	 concrete ark house floats to facilitate natural rainwater runoff 	0	0.0	0.0	0.0	concrete ark house float to facilitate natural rainwater runoff
493	755347804311072768	q is there a connection between shellfish allergies and iodine? - wilderness medical associates international 	1	1.0	0.0	0.0	q be there a connection between shellfish allergy and iodine ? - wilderness medical associate international
494	755407398551097345	montgomery commander of allied ground forces on d daywould probably like to know why nato supports ukraines nazis 	0	0.0	0.0	0.0	montgomery commander of allied ground force on d daywould probably like to know why nato support ukraine nazis
495	755462710511435778	in art the hand can never execute anything higher than the heart can inspire ~ralph waldo emerson	0	0.0	0.0	0.0	in art the hand can never execute anything high than the heart can inspire ~ralph waldo emerson
496	755910384423436289	 book news update amy schumer will stop in naperville on book tour  	0	0.0	0.0	0.0	book news update amy schumer will stop in naperville on book tour
497	757492444846026753	chaotic tour ends in cancellation to cap nightmare tour for united markogden_ reports  	0	0.0	0.0	0.0	chaotic tour end in cancellation to cap nightmare tour for united markogden_ report
498	759596994008641536	adverse            	1	1.0	0.0	0.0	adverse
499	763136159472087040	the incredible brain of simone biles   	1	0.0	1.0	1.0	the incredible brain of simone bile
500	764815992199475200	how sars in china helped ramp up the us medical intelligence program 	1	1.0	0.0	1.0	how sars in china help ramp up the u medical intelligence program
501	764934703048691712	tennis wouldnt support that theory though murray carries the nation here! 	0	0.0	0.0	0.0	tennis wouldnt support that theory though murray carry the nation here !
502	764986742118113281	reading facebook comments for  minutes is scientifically proven to drop your iq by more than %	1	1.0	0.0	0.0	read facebook comment for minute be scientifically prove to drop your iq by more than %
503	769465842278866944	change is essential for growth but if were not under leadership of holy spirit what will we become? 	1	1.0	0.0	0.0	change be essential for growth but if be not under leadership of holy spirit what will we become ?
504	769950776055717889	arianne phosphate reports corporate and financial results for second quarter  -   rt	0	0.0	0.0	0.0	arianne phosphate report corporate and financial result for second quarter - rt
505	770908918667157504	this is hilarious except the article its based on is scary 	0	0.0	0.0	0.0	this be hilarious except the article it base on be scary
506	771040787572387841	this technology will stop snoring forever! 	1	1.0	0.0	0.0	this technology will stop snore forever !
507	771078414702895108	if only people would stop interfering in other peoples business 😜😜😜😜😜😜😜😜	0	0.0	0.0	0.0	if only people would stop interfering in other people business 😜😜😜😜😜😜😜😜
508	771516752169619456	submit to google classroom save in drive the hw is on edmodo notes on google classroom go to google docs 	0	0.0	0.0	0.0	submit to google classroom save in drive the hw be on edmodo note on google classroom go to google doc
510	773715010128257024	suggestion nobody order a cake from anyone for any reason for the next  years or so learn to celebrate with pie 	0	0.0	0.0	0.0	suggestion nobody order a cake from anyone for any reason for the next year or so learn to celebrate with pie
511	773851222902206465	danish data and fantastic australian collaborators to look at traumatic versus non-traumatic neck pain 	1	0.0	1.0	1.0	danish data and fantastic australian collaborator to look at traumatic versus non-traumatic neck pain
512	774892588214083584	when the roller coaster stops ~ bethanys cancer journey     	0	0.0	0.0	0.0	when the roller coaster stop ~ bethanys cancer journey
513	774940559324700672	ps firmware update will bring hdr support to all pss  	0	0.0	0.0	0.0	p firmware update will bring hdr support to all ps
515	776169926461710336	a clarkemicah peterboroughjoe smoking from adolescence or for multiple decades seems to be the problem	0	0.0	0.0	0.0	a clarkemicah peterboroughjoe smoking from adolescence or for multiple decade seem to be the problem
517	777363682497966080	so hence proved that reviews cant stop a good movie   	0	0.0	0.0	0.0	so hence prove that review cant stop a good movie
