Unnamed: 0	tweet_id	text	science_related	scientific_claim	scientific_reference	scientific_context	text_lemmatized
624	861250238052433920	first ice cream sweet treat mcdonalds #boxerdog #boxers #dogsoftwitter #dogslife #icecream #boxerworld #boxersofinstagram #puppy	0	0.0	0.0	0.0	first ice cream sweet treat McDonald be # boxer dog # boxer # softwood # dog life # ice cream # boxer world # boxersofinstagram # puppy
625	861800417470054400	climate activists shut chase banks seattle alisonmorrowk reports	0	0.0	0.0	0.0	climate activist shut chase bank Seattle Elsinore report
626	862030957385310208	lack free unwillingness exercise functionally equivalent	1	1.0	0.0	0.0	lack free unwillingness exercise functionally equivalent
627	862982829214507010	story tear apart last person expect die childbirth	1	0.0	1.0	1.0	story tear apart last person expect die childbirth
628	863005248062976000	norwegian government strongly opposes norw labour union's decision #boycott #israel need cooperation dialogue boycott	0	0.0	0.0	0.0	norwegian government strongly oppose Norw labor union be decision # boycott # Israel need cooperation dialogue boycott
630	863330963123732480	#sports #fitness buy ueasy knee pad breathable support crashproof antis	0	0.0	0.0	0.0	# sport # fitness buy uneasy knee pad breathable support crash proof antis
631	864377347507671041	good start information needed support customers buy healthy less unhealthy food supermarkets	0	0.0	0.0	0.0	good start information need support customer buy healthy less unhealthy food supermarket
632	864571933886730242	deficiency means native americans?	0	0.0	0.0	0.0	deficiency mean native Americans ?
634	864895567956029440	want fight homelessness? prevent displacement research san mateo county today via ucbdisplacement	1	1.0	1.0	1.0	want fight homelessness ? prevent displacement research San mate county today via ucbdisplacement
635	865345159738929153	trying times mean stop trying	0	0.0	0.0	0.0	try time mean stop try
636	866052305094946817	bleah bleah rickkenig chameleon x rev jeffhar sdx x drjomaih loganswarning lovestheworld quantarajohn unlimited abu yadava nonly truth tellerzz mitchforjesus godlesshussar immortal saint libtard police moshakeel h adamsmithfan hamzacule muslimiq trueislamusa moreso first one issues failing research issues encompassed afghanistan iraq situation onward	0	0.0	0.0	0.0	bleach bleach rick chameleon x rev Jeffry sd x drama concern lovestheworld Cantabrigian unlimited abut Davao nobly truth teller pitchfork godless hussar immortal saint leotard police shekel h adamsmithfan muscle Muslim truisms more first one issue fail research issue encompass Afghanistan Iraq situation onward
638	867767699908075520	cycling safe infrastructure cars dangerous #bicycleequity let's control narrative!	1	1.0	1.0	1.0	cycle safe infrastructure car dangerous # bicycle equity let we control narrative !
639	868167534532595713	ferrickanima ichikyo exclusively ps get backported vita ps resogun shit pretty inferior graphics lower framerate game	0	0.0	0.0	0.0	ferric echoic exclusively PS get back port vita PS resign shit pretty inferior graphic low frame rate game
640	869525137917399040	new morning trump communication director mike dubke leaving submitting resignation letter kwelkernbc reports	0	0.0	0.0	0.0	new morning trump communication director mike Duke leave submit resignation letter volcanic report
641	872998114449346560	accidental drowning ruled cause missing woman's death	0	0.0	0.0	0.0	accidental drowning rule because miss woman be death
642	873937360127275008	colinkahl sharp increase reported abuse travellers particularly non whites cbp ice personnel	1	1.0	0.0	0.0	clinical sharp increase report abuse traveler particularly non white BP ice personnel
643	876112200162615298	craving something sweet? perfect baked summer treat #baking #recipes	0	0.0	0.0	0.0	crave something sweet ? perfect baked summer treat # bake # recipe
644	877575894629572608	orrv support looking good fire love gesture money wings eyes dolv owcp chro mmex dewm sfor usrm svte frzt lgbs flpc icnb cbis siri	0	0.0	0.0	0.0	orr support look good fire love gesture money wing eye Dole occupy Cheri Mex deem for we rm Ste frat lbs flock icon CBS Sir
645	877868250515652612	making great time quite stop refreshments real bathrooms smiling face smiling eyes epsphoenix greatessexetfo	0	0.0	0.0	0.0	make great time quite stop refreshment real bathroom smile face smile eye Sphinx grotesque
646	878021959518363648	european markets better investment us markets analyst says #stock #market	1	1.0	0.0	0.0	european market well investment we market analyst say # stock # market
647	878086451639894016	sre mx statement regarding #us president recent tweet violence #mexico	0	0.0	0.0	0.0	sere MC statement regard # us president recent tweet violence # Mexico
649	879156426467295233	ananavarro african american republicans enough reason killing murder	0	0.0	0.0	0.0	navarro african american republicans enough reason kill murder
650	879439969785348096	nabsta kthopkins geoffarsenal nabil sickos full stop preying white girls never heard christian grooming gang preying muslim girls #uk come on!	0	0.0	0.0	0.0	nabs ta Hopkins Jefferson nail sickos full stop prey white girl never hear christian groom gang preying muslim girl # UK come on !
651	879660771197767680	martine c canimals argentomaris roughguides souless demons smiling face horns stop torture #china #stopyulinforever broken heart	0	0.0	0.0	0.0	Martinez c animal Argentina be rough guide soulless demon smile face horn stop torture # china # stopyulinforever broken heart
652	879799195368136704	leaving toxic relationship surrounding urself people treat u right want best u beautiful recommend !!!	0	0.0	0.0	0.0	leave toxic relationship surround itself people treat you right want good you beautiful recommend ! ! !
655	880400448645156865	rise bilingual #sciencejournalism #ecsj jarimakinen nuriajar swaforini fedkukso	1	0.0	0.0	1.0	rise bilingual # science journalism # ecus Jamaican Noriega seafare FedEx be
657	882983426822995968	u help blue heart us w rt? project promote peace tolerance #donorschoose #charity #kidsdeserveit #mindfulness	0	0.0	0.0	0.0	you help blue heart we w rt ? project promote peace tolerance # donor choose # charity # justest # mindfulness
659	884812734830981122	larsiusprime idk many ways promote game game idea putting steam probably worst	0	0.0	0.0	0.0	subprime ID many way promote game game idea put steam probably worst
661	886227172784050179	drmartyfox seanhannity maybe mueller hire hrc donors cause repub donors refused part one sided investigation? still look bo hrc scandals	0	0.0	0.0	0.0	dramatic sunhat maybe Mueller hire hr donor because re pub donor refuse part one sided investigation ? still look BO hr scandal
662	886673109964685312	stress worsen chemical harms pregnancy?	1	1.0	1.0	1.0	stress worsen chemical harm pregnancy ?
663	887050236530765825	keep checking latest ealcs articles soon roundtable g musila's landmark book!#mytwitteranniversary	1	0.0	0.0	1.0	keep check late elk article soon round table g Musial be landmark book!#mytwitteranniversary
664	887340687343067136	study finds increasing patient engagement lower adverse events icu setting #ptsafety #patientengagement	1	1.0	1.0	1.0	study find increase patient engagement low adverse event ICU set # pt safety # patient engagement
665	887370991801913344	gskh bjorkianrice indivisiblenv indivisiblelv twwnevada sendeanheller stop cruelty undecided r u resign	0	0.0	0.0	0.0	Sikh cockatrice indivisible indivisible Nevada sentinel stop cruelty undecided r you resign
666	887707010103480320	wonderful wednesday! lakeland village open wednesday stop th ave use number	0	0.0	0.0	0.0	wonderful Wednesday ! Lakeland village open Wednesday stop Th ave use number
667	888135615929364481	court stops illinois law forcing christian doctors pregnancy centers promote abortion lifenewshq	0	0.0	0.0	0.0	court stop Illinois law force christian doctor pregnancy center promote abortion liven
669	888600954689523713	thedaily wdfw #savesmackoutpack incomplete investigation support extermination #savesmackoutpack	0	0.0	0.0	0.0	the daily def # savesmackoutpack incomplete investigation support extermination # savesmackoutpack
670	889171082237935617	comic book cover versions movie posters trend comic con complaining	0	0.0	0.0	0.0	comic book cover version movie poster trend comic con complaining
671	890144022366498816	masaki yoda stop sample khz bit quality #音樂 #japan #information	0	0.0	0.0	0.0	Masai Yoda stop sample kHz bit quality # w # japan # information
672	890968094054637568	kjapplegate ribg hey kevin! clarify ring video recording accessible homeowner shared local police immediately	0	0.0	0.0	0.0	colgate ring hey Kevin ! clarify ring video record accessible homeowner share local police immediately
673	891813728651329536	matter educated talented rich cool u believe u u treat people ultimately tells	0	0.0	0.0	0.0	matter educate talented rich cool you believe you you treat people ultimately tell
675	895644705232265216	car reports box code companies service command terminated	0	0.0	0.0	0.0	car report box code company service command terminate
676	896277923522633728	wrong able eat many gummy worms want seems par curing cancer moment?	0	0.0	0.0	0.0	wrong able eat many gummy worm want seem par cure cancer moment ?
677	896848697950175234	results equal retention stop selling wrong thing discover club industry show #cishow via youtube	0	0.0	0.0	0.0	result equal retention stop sell wrong thing discover club industry show # cis how via youtube
678	897389401822638080	exclusive costa made three requests leave #cfc course last season reports matthughestimes	0	0.0	0.0	0.0	exclusive costar make three request leave # CFC course last season report majesty
679	897959625504559104	definition polycystic ovary syndrome harms women #sciencepolicy	1	1.0	1.0	1.0	definition poly cystic ovary syndrome harm woman # science policy
680	898900483389009921	kookahloves days many mature people treat idol issues serious world war	0	0.0	0.0	0.0	glove day many mature people treat idol issue serious world war
